backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_remaining_time_loss,_runtime,train_next_activity_acc,best_train_next_activity_loss,train_next_time_to_next_event_loss,_timestamp,_wandb.runtime,train_next_activity_loss,best_train_next_time_to_next_event_loss,_step,best_test_next_remaining_time_loss,test_next_activity_acc,train_next_remaining_time_loss,best_train_next_activity_acc,test_next_remaining_time_loss,test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_activity_loss,best_test_next_activity_loss,best_test_next_time_to_next_event_loss,few_shot_k
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,41,sum,1366061085,50485277,0.1,f14cycuo,honest-jazz-274,0.7632699236273766,283.294577019,0.3697916666666667,2.243383303284645,1.149870810719828,1763607888.0198662,283,2.243383303284645,0.8044991356243069,9,1.3157672417787678,0.013940520446096654,1.2943743796398242,0.3697916666666667,7.6256234428355585,2.342806897232933,0.05211609951386903,4.073450077865203,3.1479478600981716,1.543381058283668,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,42,sum,1366061085,50485277,0.1,awij06tc,dulcet-galaxy-275,0.6025586571195163,281.941519573,0.13020833333333334,2.8306105534235635,0.823793756212884,1763608186.8138711,281,2.8306105534235635,0.8210793220593283,9,1.9148406200675512,0.027255504718329996,0.6025586571195163,0.13020833333333334,3.348941587936479,1.599909853770762,0.18544466685730623,3.2316877747182,3.076941671117838,1.599909853770762,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,43,sum,1366061085,50485277,0.1,uo81d0qj,stellar-plasma-276,0.501882430476447,282.30926245,0.15104166666666666,2.7234278420607247,0.7870089632536595,1763608486.801044,282,2.7234278420607247,0.7870089632536595,9,1.1698690598645751,0.04802330569059193,0.548507203347981,0.15104166666666666,1.177147748745064,1.5673168652354983,0.09618959107806692,3.038977800930504,3.032709271423061,1.5365063429671353,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,44,sum,1366061085,50485277,0.1,amlgjfki,flowing-forest-277,0.5333992214873433,281.341564787,0.10416666666666669,2.8261282046635947,0.4192852310370654,1763608785.47502,281,2.8261282046635947,0.39862475110567175,9,1.138222471932053,0.028846153846153848,0.5333992214873433,0.10416666666666669,1.5828946331739084,1.7908980538091184,0.08782527881040893,3.771661567524361,3.178209567840419,1.5408425509614334,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,45,sum,1366061085,50485277,0.1,p0rxmih9,breezy-salad-278,0.5785470184249183,282.717681025,0.09375,2.718877366743982,0.8802941114796946,1763609086.1741345,282,2.8051878043139973,0.8264814383409581,9,1.954477788960896,0.06375107234772662,0.5921507279078165,0.14583333333333334,2.1638439541146233,1.925363748106644,0.07953245639119245,3.6432713792772,3.1435157623432826,1.599047935940911,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI17,512,5e-05,nep,1,256,lstm,45,sum,1366065182,50489374,0.1,nr0d3wkz,crimson-universe-279,0.5808689774477265,6533.715857756,0.6922173865022605,0.8908403560968449,0.7783425855835484,1763618987.8012908,6533,0.8908403560968449,0.7400343489246681,9,0.6080208638144827,0.6777626304759192,0.5808689774477265,0.6934819541603532,0.6195227237178554,1.0034494606682631,0.6831308794704323,0.9322096285154852,0.9322096285154852,0.934620606849214,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI17,,5e-05,nep,1,,lstm,41,sum,1315733534,100861982,0.1,fk1wlh7p,rare-shape-280,0.5556709663148345,6376.103973647,0.8454683429944316,0.425941523264669,0.6036385458933836,1763625580.501394,6376,0.425941523264669,0.6036385458933836,9,0.6112220933703982,0.8073364939196017,0.5556709663148345,0.8454683429944316,0.7175922923283704,0.9707582327587044,0.8073364939196017,0.5236381707575773,0.5236381707575773,0.8982670074871059,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI17,,5e-05,nep,1,,lstm,42,sum,1315733534,100861982,0.1,9l27t0u5,laced-cosmos-281,0.5638555168552096,6388.313286201,0.8151509849108164,0.5140912273623028,0.6773142263746935,1763632236.8471267,6388,0.5260100109410196,0.664634211716863,9,0.6139705218459371,0.7902211732150487,0.5657691792385535,0.8201819537880565,0.8266489134607721,0.950023004926406,0.8034942790675592,0.6033593363296226,0.5528641737218672,0.9006532614385424,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI17,,5e-05,nep,1,,lstm,43,sum,1315733534,100861982,0.1,f497txlx,zany-durian-282,0.552492525866174,6396.07680149,0.856932598171527,0.41137642224985954,0.5963311133304919,1763638853.7116263,6396,0.41137642224985954,0.5963311133304919,9,0.6067278527575416,0.794236338603238,0.552492525866174,0.856932598171527,0.7201922313112111,0.8684450307579542,0.8167809496680027,0.6216278951962886,0.5314809152493177,0.8535553633508985,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI17,,5e-05,nep,1,,lstm,44,sum,1315733534,100861982,0.1,8kyik4e3,deft-firebrand-283,0.542561136165162,6398.106173786,0.843755778354424,0.4459600341300525,0.6050108678267159,1763645570.205442,6398,0.4459600341300525,0.6050108678267159,9,0.6163713691793132,0.8139594820979239,0.542561136165162,0.843755778354424,1.8211227232933775,0.9731382239506138,0.8222678902069303,0.5502252224990813,0.5178481163754357,0.8353285356283668,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI17,,5e-05,nep,1,,lstm,45,sum,1315733534,100861982,0.1,6fc2z334,honest-dragon-284,0.4965581421953248,6416.313522885,0.8797072259058909,0.3286981835661898,0.3938968540308007,1763652591.5427625,6416,0.3286981835661898,0.3938968540308007,9,0.7118282593659526,0.8460095902767887,0.4965581421953248,0.8797072259058909,2.4771348481316022,1.0884058791383924,0.8511268914345399,0.42474466124982,0.420842278261692,0.895188760217677,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI17,,5e-05,nep,1,,lstm,41,sum,1315733534,100861982,0.1,em1gofpt,tough-donkey-285,0.5346819256567915,6388.675235644,0.8779115150116219,0.3346234669698045,0.5772287203063221,1763659256.1903925,6388,0.33531156254819133,0.5727811027825827,9,0.6257541879465098,0.8631113462334086,0.5350379357068747,0.8779115150116219,1.798611038943517,1.0775404598226177,0.8631113462334086,0.3874052790806471,0.3874052790806471,0.91546666456334,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI17,,5e-05,nep,1,,lstm,42,sum,1315733534,100861982,0.1,1mmdpwff,icy-snowflake-286,0.5358129572194137,6390.694478151,0.8760698875291788,0.3440069447514852,0.5752847662985228,1763665959.9364986,6390,0.3440069447514852,0.5736182218549442,9,0.6029107302105702,0.8541043536058491,0.5358129572194137,0.8760698875291788,1.6955983009296725,1.0008029783154735,0.8561119362999438,0.40083622552590453,0.3972745386948311,0.9293693573631204,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI17,,5e-05,nep,1,,lstm,43,sum,1315733534,100861982,0.1,5844mghh,misunderstood-mountain-287,0.5329555675843713,6384.514323481,0.8782850526613627,0.3363395145059728,0.570180570021842,1763672670.1213162,6384,0.3363395145059728,0.570180570021842,9,0.6813291252120655,0.8391831308794704,0.5329555675843713,0.8782850526613627,1.8021037053189009,1.0502080678876755,0.8539415766306523,0.4260886581557195,0.39827220126414575,0.9447990949578488,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI17,,5e-05,nep,1,,lstm,44,sum,1315733534,100861982,0.1,xfk6yb26,clean-snowball-288,0.5363254079944662,6385.200905401,0.8757906650335253,0.3441470599522123,0.5779943530959435,1763679381.0807445,6385,0.3441470599522123,0.5779943530959435,9,0.6798177574254944,0.8509471585244267,0.5363254079944662,0.8757906650335253,1.7979237874193723,1.0110330342795304,0.8555422168867547,0.40791009828996977,0.405992909388373,0.9231949554853596,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI17,,5e-05,nep,1,,lstm,45,sum,1315733534,100861982,0.1,onmsc03a,robust-gorge-289,0.5352965263317778,6386.417738494,0.8751527967545659,0.3428812067394037,0.5791553828556947,1763685945.9862962,6386,0.34332563272074285,0.5791553828556947,9,0.6162812786537085,0.8443886028987866,0.5352965263317778,0.8755623230815243,1.4862884251735569,0.959679962476334,0.8529920442753373,0.41922262198253574,0.3958789364439623,0.8956351347901863,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI17,,5e-05,nep,1,,lstm,41,sum,1315733534,50509854,0.1,rdo4jtxq,northern-pond-290,0.534539891861822,6132.286302446,0.8781262060860576,0.33371695984992356,0.5703786817161887,1763692396.2103174,6132,0.33371695984992356,0.5703786817161887,9,0.6707872764258354,0.8618260863667501,0.534539891861822,0.8781262060860576,2.103900515460173,1.0671717299456196,0.8652749235287335,0.3810070424069514,0.3795996633671924,0.929932237805804,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI17,,5e-05,nep,1,,lstm,42,sum,1315733534,50509854,0.1,k0pjai4l,balmy-salad-291,0.5389912485613755,6134.597840532,0.8736189345117764,0.35079428470148244,0.5815854771018778,1763698851.3505385,6134,0.35079428470148244,0.5815854771018778,9,0.6085841751541056,0.8544977312959082,0.5389912485613755,0.8736189345117764,1.561906905815284,1.0299875217731425,0.8544977312959082,0.3947057283192839,0.3947057283192839,0.9117305464107484,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI17,,5e-05,nep,1,,lstm,43,sum,1315733534,50509854,0.1,a4406gak,sunny-terrain-292,0.5366730339609748,6130.331369923,0.8746824619729986,0.34882369682029574,0.5808582758928031,1763705264.6805248,6130,0.34882369682029574,0.5808582758928031,9,0.6864634199301121,0.853090388697852,0.5366730339609748,0.8746824619729986,1.62316010241056,1.027373462807685,0.853090388697852,0.3995169592117459,0.3995169592117459,0.8733390154923198,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI17,,5e-05,nep,1,,lstm,44,sum,1315733534,50509854,0.1,bai0tcxn,easy-gorge-293,0.535066634421869,6126.479003676,0.8765476682439636,0.3404484516130066,0.575363105822809,1763711644.2875593,6126,0.3404484516130066,0.575363105822809,9,0.6436618841127553,0.8600118013307018,0.535066634421869,0.8765476682439636,2.183384343841565,1.1815032089402813,0.8643084352385022,0.39339952442158505,0.3915696750010378,0.9193884116270647,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI17,,5e-05,nep,1,,lstm,45,sum,1315733534,50509854,0.1,d5zu1z8r,volcanic-donkey-294,0.5354396672855259,6131.870060056,0.8774486261632719,0.3406601701682158,0.5752637800620715,1763718039.0510955,6131,0.3406601701682158,0.5752637800620715,9,0.6118668237015369,0.8601372752490827,0.5354396672855259,0.8774486261632719,1.5635098725448784,1.0409925592908518,0.8601372752490827,0.3960175427515294,0.3960175427515294,0.9216747525457232,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI17,,5e-05,nep,1,,lstm,41,sum,1315733534,50509854,0.1,f4ouh2qe,silvery-voice-295,0.5529054979321517,6139.60579541,0.8589976036504928,0.3919544270742819,0.5875644831136203,1763724376.942744,6139,0.3919544270742819,0.5875644831136203,9,0.607061038107601,0.8012221837887697,0.5529054979321517,0.8589976036504928,0.6900772586928873,0.976499053145573,0.8092457321911816,0.5897431434494067,0.5356363189175879,0.9565226792466108,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI17,,5e-05,nep,1,,lstm,42,sum,1315733534,50509854,0.1,665xc52y,classic-shape-296,0.5589068893012787,6141.203966403,0.8306968524799301,0.4781735093679499,0.6455623660026855,1763730865.2288296,6141,0.4781735093679499,0.6455623660026855,9,0.6505811783921395,0.8045489382193556,0.5589068893012787,0.8306968524799301,0.7105256194331505,0.8918436206440377,0.8045489382193556,0.5412376370381061,0.5412376370381061,0.8918436206440377,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI17,,5e-05,nep,1,,lstm,43,sum,1315733534,50509854,0.1,kdq80w59,sparkling-snowball-297,0.55205645921434,6147.067018995,0.8583498074605769,0.4050908391701303,0.6148615066522015,1763737235.2304835,6147,0.4050908391701303,0.6148615066522015,9,0.6500564105631618,0.835720728969554,0.55205645921434,0.8583498074605769,0.650089056559234,0.920913739341241,0.835720728969554,0.4589347571443625,0.4589347571443625,0.8984232375040646,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI17,,5e-05,nep,1,,lstm,44,sum,1315733534,50509854,0.1,ec095ygy,crisp-breeze-298,0.5421979158354905,6135.352811566,0.8457512884566938,0.4397326672013966,0.5967427954344027,1763743509.5731444,6135,0.4397326672013966,0.5967427954344027,9,0.6575557774896738,0.821138624941502,0.5421979158354905,0.8457512884566938,2.2530601005174646,0.9070281135996382,0.821138624941502,0.5162936159980039,0.5162936159980039,0.8588409269109358,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI17,,5e-05,nep,1,,lstm,45,sum,1315733534,50509854,0.1,rhfcrkp3,fast-sky-299,0.5149217679258912,6143.996297008,0.8788348107305826,0.33162210418224025,0.4397961944850749,1763749919.954461,6144,0.33162210418224025,0.4397961944850749,9,0.8666877530480276,0.8385082846698001,0.5149217679258912,0.8788348107305826,3.6318368160335175,1.0492709203685902,0.8385082846698001,0.4451793502197125,0.4451793502197125,1.0147491180594614,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,41,sum,1315733534,157726,0.1,rky2zcyq,revived-feather-300,0.5513925825223908,5890.795309078,0.8539256821405569,0.43159373544765584,0.6196432343920902,1763756062.5595942,5890,0.43159373544765584,0.6196432343920902,9,0.6822646449823557,0.8241093047388447,0.5513925825223908,0.8539256821405569,0.6849966458047732,0.8877132106670297,0.8241093047388447,0.49154395745880286,0.49154395745880286,0.8787062312604216,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,42,sum,1315733534,157726,0.1,cw81loq6,good-energy-301,0.5563414116593753,5887.983129393,0.8165495793668227,0.5120301928735085,0.6401089314477488,1763762165.249869,5887,0.5120301928735085,0.6401089314477488,9,0.6555372967989335,0.7933681947355213,0.5563414116593753,0.8165495793668227,0.6992713149311983,0.8764839419188872,0.7933681947355213,0.5724912312999385,0.5724912312999385,0.8764839419188872,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,43,sum,1315733534,157726,0.1,6l0oo42d,solar-tree-302,0.552674587782127,5897.678884146,0.8414388521349352,0.458150826009819,0.62152918436738,1763768370.1623604,5897,0.458150826009819,0.62152918436738,9,0.6525076213517427,0.8179407356162804,0.552674587782127,0.8414388521349352,0.6637770395162956,0.868477704877655,0.8179407356162804,0.5194699682768864,0.5194699682768864,0.853087718647795,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,44,sum,1315733534,157726,0.1,8h7gami4,spring-cherry-303,0.5527322508177426,5903.924482515,0.8507611605231513,0.4358417869411431,0.6231752609329602,1763774557.70255,5903,0.4358417869411431,0.6231752609329602,9,0.6636516763072127,0.8268832956911578,0.5527322508177426,0.8507611605231513,0.6701581872952521,0.8547967737587662,0.8268832956911578,0.5039069054461323,0.5039069054461323,0.8547967737587662,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,45,sum,1315733534,157726,0.1,h0bobd7h,eternal-leaf-304,0.5342405165711652,5898.242604209,0.8655289280710441,0.37377013014813054,0.5820908073349862,1763780742.1009262,5898,0.37377013014813054,0.5820908073349862,9,0.851982731466993,0.8220779837358673,0.5342405165711652,0.8655289280710441,1.1098658924655296,0.9855897583798068,0.8387321030106958,0.4963667907969431,0.45740883610441496,0.8920257059520916,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,41,sum,1315733534,157726,0.1,1bmpir8q,playful-mountain-305,,97.082475073,,,,1763781116.88373,97,,,0,1.623807681481582,0.032575742161271286,,,1.623807681481582,1.554823348199764,0.032575742161271286,5.196300078476173,5.196300078476173,1.554823348199764,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,42,sum,1315733534,157726,0.1,7dunfken,valiant-sound-306,,90.683300192,,,,1763781234.130304,90,,,0,1.2456273333059555,0.021666293636098507,,,1.2456273333059555,1.8482702111668456,0.021666293636098507,3.1095605834527933,3.1095605834527933,1.8482702111668456,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,43,sum,1315733534,157726,0.1,231ftbfx,happy-galaxy-307,,91.129874859,,,,1763781351.8195536,91,,,0,1.7195660622968318,0.01752904551651169,,,1.7195660622968318,2.165945132025268,0.01752904551651169,3.982762981135913,3.982762981135913,2.165945132025268,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,44,sum,1315733534,157726,0.1,27rkyg7a,jumping-sun-308,,91.136524693,,,,1763781469.1169646,91,,,0,2.7450667831271147,0.03283008118501638,,,2.7450667831271147,1.6574004021257271,0.03283008118501638,4.5865765512209915,4.5865765512209915,1.6574004021257271,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,45,sum,1315733534,157726,0.1,0mnw3bkj,vocal-smoke-309,,91.430463479,,,,1763781586.8880055,91,,,0,1.9114791527355612,0.11775218562001072,,,1.9114791527355612,2.541098443109699,0.11775218562001072,3.9064936488366535,3.9064936488366535,2.541098443109699,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,41,sum,1315733534,157726,0.1,a8sjcamp,ethereal-elevator-310,0.4732332834601402,968.763366328,0.09,2.977007813453674,3.2915917099639773,1763782582.2328742,968,2.977007813453674,3.2915917099639773,9,0.881819735625025,0.04449915559444117,0.4732332834601402,0.09,0.881819735625025,1.223465694214532,0.05606310320738465,3.0996292483409547,3.0996292483409547,1.2153732225989864,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI17,,5e-05,nep,1,,lstm,42,sum,1315733534,157726,0.1,b8eymf1g,cosmic-bird-311,0.5164492386579513,972.444979394,0.115,2.7916762161254884,3.2433071323111653,1763783836.6482778,972,2.7916762161254884,3.1943097542226315,9,0.850193646618721,0.031127705319415905,0.5164492386579513,0.115,0.8520545205800806,1.2245266971591628,0.15431935486058831,3.023443343298323,3.023443343298323,1.2245266971591628,8.0
