backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,train_next_activity_loss,test_next_time_to_next_event_loss,_step,train_next_remaining_time_loss,best_train_next_remaining_time_loss,train_next_time_to_next_event_loss,_wandb.runtime,best_train_next_time_to_next_event_loss,_timestamp,best_test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_remaining_time_loss,best_test_next_remaining_time_loss,_runtime,best_test_next_activity_loss,best_train_next_activity_acc,best_train_next_activity_loss,train_next_activity_acc,test_next_activity_acc,test_next_activity_loss
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0001,nep,1,,lstm,44,sum,141982,141982,0.01,8c3g2yin,prime-sea-1650,0.3186681492626776,0.949274447928006,19,0.5220060142262335,0.5220060142262335,0.5323288704207486,183,0.5323288704207486,1764152452.6396952,0.7639913954359551,0.8667026132486894,1.3048520588800272,1.1583656633253805,183.213384292,0.3680704290828156,0.8827191058923393,0.3186681492626776,0.8827191058923393,0.8667026132486894,0.3680704290828156
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0001,nep,1,,lstm,45,sum,141982,141982,0.01,84r8ww9k,feasible-valley-1651,0.32781278662116464,1.028253257904062,19,0.5229322948248863,0.5229322948248863,0.5347557441336105,184,0.5347557441336105,1764152661.5353966,0.7664013013590633,0.865749689706391,1.5805131877549086,1.1916971074132117,184.837871079,0.3794796719005399,0.8797469375497171,0.32781278662116464,0.8797469375497171,0.865749689706391,0.3794796719005399
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,41,sum,143010,143010,0.01,tzac3pwp,denim-wood-1652,0.6230060630969787,1.1792855034252203,24,0.5835393648469046,0.5835393648469046,0.6358106893546572,11,0.6358106893546572,1764152682.137172,1.169485258159071,0.7087128712871287,1.1273565677605053,1.0365825594533788,11.828612828,0.8947068133212552,0.8185393258426966,0.6230060630969787,0.8185393258426966,0.7087128712871287,0.8947068133212552
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,42,sum,143010,143010,0.01,rj4q2mfm,lyric-wind-1653,0.6427982183877895,1.245850191588449,24,0.580764310547475,0.580764310547475,0.6368947352362929,11,0.6368947352362929,1764152702.4284868,1.2276429095126615,0.6833663366336634,1.2227994854615467,1.0699026068130342,11.363824066,0.9812032170342928,0.8224719101123595,0.6427982183877895,0.8224719101123595,0.6833663366336634,0.9812032170342928
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,43,sum,143010,143010,0.01,u5h87oqm,scarlet-smoke-1654,0.6559572494878304,1.1854310814696964,24,0.5808780012059301,0.5808780012059301,0.636701016836845,11,0.636701016836845,1764152722.5327609,1.1732600760695957,0.7059405940594059,1.1451600709291967,1.0623534618037762,11.224108333,0.9197434837983386,0.8162921348314607,0.6559572494878304,0.8162921348314607,0.7059405940594059,0.9197434837983386
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,44,sum,143010,143010,0.01,gnbaigl4,gallant-leaf-1655,0.6402436788608965,1.2095356605076557,24,0.583857212977463,0.583857212977463,0.6408342704344332,11,0.6408342704344332,1764152742.8465085,1.1908011961455391,0.6948514851485148,1.109217243572273,1.071926973739473,11.690908992,0.9454738608445272,0.8188202247191011,0.6402436788608965,0.8188202247191011,0.6948514851485148,0.9454738608445272
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,45,sum,143010,143010,0.01,xs136lik,clean-gorge-1656,0.6527850583251495,1.2152448393566773,24,0.5839934860722402,0.5839934860722402,0.6379727091235614,11,0.6379727091235614,1764152762.856339,1.1850344943056013,0.691089108910891,1.1147585676212122,1.0488228450435222,11.341838544,0.9952165222167968,0.822565543071161,0.6527850583251495,0.822565543071161,0.691089108910891,0.9952165222167968
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0001,nep,1,,lstm,41,sum,148407,148407,0.01,i9dl1z5n,jumping-feather-1657,0.6422309688716797,0.8981507845740511,24,0.4887672977865907,0.4887672977865907,0.6706217070157859,43,0.6706217070157859,1764152816.814844,0.8896696994613077,0.6929299166409386,0.8676342701830957,0.8010550133568816,43.03651373,0.95355678651391,0.8113265738848837,0.6422309688716797,0.8113265738848837,0.6929299166409386,0.95355678651391
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0001,nep,1,,lstm,42,sum,148407,148407,0.01,lngbmd2u,prime-plasma-1658,0.6768756073632187,0.8899287914854394,24,0.4907196046686645,0.4907196046686645,0.6748496850153922,42,0.6748496850153922,1764152869.9029171,0.8864451366870923,0.6612534732942266,0.9191482612254186,0.8355403797683174,42.31625594,1.0121190536607376,0.7995489417479471,0.6768756073632187,0.7995489417479471,0.6612534732942266,1.0121190536607376
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0001,nep,1,,lstm,43,sum,148407,148407,0.01,3y7s562z,spring-star-1659,0.631990845474825,0.9097183109765142,24,0.4869758482129008,0.4869758482129008,0.6714271312460526,42,0.6714271312460526,1764152923.7949736,0.8998866397755203,0.6965112689101575,0.9094050806368822,0.8350513935236329,42.615396006,0.9939748002629694,0.8143143529048923,0.631990845474825,0.8143143529048923,0.6965112689101575,0.9939748002629694
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0001,nep,1,,lstm,44,sum,148407,148407,0.01,53ubtb4r,desert-elevator-1660,0.634389899305428,0.9059835565277882,24,0.4875058047989017,0.4875058047989017,0.6713185084804113,42,0.6713185084804113,1764152977.4731517,0.8900237050163926,0.7066378511886384,0.9091302820472448,0.8055819592383144,42.450955207,0.9358620413073274,0.8159142603801226,0.634389899305428,0.8159142603801226,0.7066378511886384,0.9358620413073274
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0001,nep,1,,lstm,45,sum,148407,148407,0.01,afgknn5w,glowing-lake-1661,0.619886415007212,0.9162004812958432,24,0.4880449711309052,0.4880449711309052,0.6686038639317583,42,0.6686038639317583,1764153031.0815113,0.9162004812958432,0.7067613460944736,0.9076286120413262,0.8293932731889876,42.473152514,0.9380702434185296,0.8198465630903273,0.619886415007212,0.8198465630903273,0.7067613460944736,0.9380702434185296
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0001,nep,1,,lstm,41,sum,139669,139669,0.01,08sviiuy,rosy-bird-1662,0.3683975397077964,0.7345075486752988,24,0.5635567287817834,0.5635567287817834,0.6725478667818776,34,0.6725478667818776,1764153075.5229342,0.7299154346901117,0.8801306632580599,0.6757400181123842,0.6757400181123842,34.486391807,0.4218382424309992,0.8733534222987516,0.3683975397077964,0.8733534222987516,0.828149410595086,0.45467519387655714
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0001,nep,1,,lstm,42,sum,139669,139669,0.01,hbsysa7h,daily-cherry-1663,0.3657760947724637,0.7376747987365506,24,0.5625128461531509,0.5625128461531509,0.6693126044599752,33,0.6693126044599752,1764153119.2773051,0.736333270046525,0.8494532026700753,0.6719026807999852,0.6696071743270989,33.847027885,0.4487674517009157,0.8750322858372794,0.3657760947724637,0.874946190271201,0.7971878994461014,0.482639002573116
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0001,nep,1,,lstm,43,sum,139669,139669,0.01,adx036a9,fearless-durian-1664,0.3634918445253803,0.7433904625614027,24,0.5626786316975508,0.5626786316975508,0.6708604581901034,33,0.6708604581901034,1764153162.894867,0.7412847135067324,0.8733134497940633,0.6668368110499621,0.6665843000061182,33.958641775,0.4116986492380739,0.8731381833835558,0.3634918445253803,0.8731381833835558,0.8272972589120864,0.4294834651657167
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0001,nep,1,,lstm,44,sum,139669,139669,0.01,uz7lwpuo,trim-field-1665,0.3651032421951195,0.7480662288592631,24,0.5616849882049495,0.5616849882049495,0.6723238494649716,33,0.6723238494649716,1764153206.4622843,0.7390100096897754,0.8578326942195711,0.6733665757517198,0.6733665757517198,33.872501877,0.44452730245743266,0.8758071459319845,0.3651032421951195,0.8758071459319845,0.8089759977275955,0.4767964710787673
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0001,nep,1,,lstm,45,sum,139669,139669,0.01,9eu4afgv,treasured-planet-1666,0.36764968982093865,0.7389715387306165,24,0.5623997822538614,0.5623997822538614,0.6723506231221771,33,0.6723506231221771,1764153249.5943866,0.7361378977878106,0.8613833262320693,0.6788189682393669,0.6788189682393669,33.416307061,0.4213962194645647,0.8741282823934567,0.36764968982093865,0.8741282823934567,0.8265871325095867,0.4393385350915827
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI12,,0.0001,nep,1,,lstm,41,sum,409373,409373,0.01,1d3uxuro,ethereal-eon-1667,0.391851765260055,1.2899030652562993,24,0.6087585315423953,0.6087585315423953,0.6293248650627009,69,0.6293248650627009,1764153332.319708,1.289827472368649,0.8029739776951673,2.4134672639163384,1.731069482698896,69.763497935,0.6664259004224734,0.8481785854048628,0.391851765260055,0.8481785854048628,0.8029739776951673,0.6664259004224734
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI12,,0.0001,nep,1,,lstm,42,sum,409373,409373,0.01,1oslynj6,vibrant-pyramid-1668,0.3945167539167304,1.3187481641155807,24,0.6121395151585084,0.6121395151585084,0.6276241039720897,69,0.6276241039720897,1764153414.5906708,1.298957501577247,0.8059765513297111,3.186127716485248,1.9689960655635652,69.265473757,0.6883969878618602,0.8475405373215592,0.3945167539167304,0.8475405373215592,0.8031884472404919,0.6979183583454571
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI12,,0.0001,nep,1,,lstm,43,sum,409373,409373,0.01,f4fdmfty,sunny-salad-1669,0.40116509835805614,1.306754056849001,24,0.609047068101841,0.609047068101841,0.629882767662395,69,0.629882767662395,1764153496.8973212,1.2670902679196283,0.7541642836717186,2.3498873596263676,1.9166686291486017,69.72289565,0.8491403685660577,0.8471747230871318,0.40116509835805614,0.8471747230871318,0.7486953102659423,0.8491403685660577
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI12,,0.0001,nep,1,,lstm,44,sum,409373,409373,0.01,7h690vez,fluent-cherry-1670,0.4047551428586335,1.3863388195970516,24,0.6096906701133499,0.6096906701133499,0.6325164596611919,67,0.6325164596611919,1764153577.8953128,1.3027107252166514,0.7890692021732914,2.6196047964865117,1.592208283507282,67.957432468,0.6961352236788376,0.846170860769401,0.4047551428586335,0.846170860769401,0.7890692021732914,0.6961352236788376
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI12,,0.0001,nep,1,,lstm,45,sum,409373,409373,0.01,rqh98r6b,clean-serenity-1671,0.384739259092828,1.3955601606585142,24,0.6118734950155069,0.6118734950155069,0.625400594025868,68,0.625400594025868,1764153659.3964632,1.280005934871126,0.7918751787246211,2.586844718060836,1.7137542997969195,68.679748445,0.6917440450154,0.8476341177071104,0.384739259092828,0.8476341177071104,0.7918751787246211,0.6917440450154
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI17,,0.0001,nep,1,,lstm,41,sum,409758,409758,0.01,fyk0zf6n,silvery-resonance-1672,0.310139926391133,1.041342870818216,19,0.5202623815010753,0.5202623815010753,0.5269743103251622,184,0.5269743103251622,1764153867.2859716,0.7794456914783922,0.867153641117464,1.6616511772876523,1.5802843966804148,184.424217891,0.37608483831496053,0.8855113308488736,0.310139926391133,0.8855113308488736,0.867153641117464,0.37608483831496053
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI17,,0.0001,nep,1,,lstm,42,sum,409758,409758,0.01,g1hqp6tq,eager-firebrand-1673,0.30471295682187916,0.9834497921255366,19,0.5200538075458779,0.5200538075458779,0.5256858475718142,183,0.5256858475718142,1764154074.5279522,0.7571011881811782,0.870826296620343,1.8042512990531223,1.6000886898059012,183.605302463,0.3648164819920288,0.8871221344015765,0.30471295682187916,0.8871221344015765,0.870826296620343,0.3648164819920288
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI17,,0.0001,nep,1,,lstm,43,sum,409758,409758,0.01,vexdnizk,fresh-field-1674,0.3017751804740179,0.9640582340258668,24,0.5155923009203838,0.5155923009203838,0.521132521138779,228,0.521132521138779,1764154326.5426369,0.809879366806475,0.8717961760975577,1.451044974564243,1.4148458225898275,228.345721976,0.3536063060312512,0.8872611251549685,0.3017751804740179,0.8872611251549685,0.8716028784395115,0.3536063060312512
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI17,,0.0001,nep,1,,lstm,44,sum,409758,409758,0.01,17bwu6ic,fearless-brook-1675,0.3106080860337009,1.009235889469665,18,0.5209283727889383,0.5209283727889383,0.5267228992278039,175,0.5267228992278039,1764154525.602016,0.7702972173873522,0.8697072049158646,1.6211816571669715,1.31510844559785,175.439041313,0.363399469005359,0.8851080094662631,0.3106080860337009,0.8851080094662631,0.8697072049158646,0.363399469005359
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI17,,0.0001,nep,1,,lstm,45,sum,409758,409758,0.01,hfcn2xs3,jumping-darkness-1676,0.30178276301144835,0.9970731429737546,24,0.5164273617929359,0.5164273617929359,0.5216446319276459,230,0.5216446319276459,1764154779.262089,0.7840218320304486,0.8665669657693585,1.3907505136588534,1.3485546336764975,230.314209722,0.357460104610071,0.8874385865633171,0.30178276301144835,0.8874385865633171,0.8665669657693585,0.357460104610071
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,41,sum,411298,411298,0.01,adab5fv3,young-armadillo-1677,0.541261779770869,1.1621944139499476,24,0.5864652931913454,0.5864652931913454,0.6310157552640536,11,0.6310157552640536,1764154799.387574,1.1500267900334726,0.7168316831683168,1.067056137689269,0.979270273529657,11.397508344,0.8658263789545192,0.8438202247191011,0.541261779770869,0.8438202247191011,0.7168316831683168,0.8658263789545192
